 ,Label,Area,Mean,StdDev,Mode,Min,Max,MinThr,MaxThr,Filename
253,tiff_images_copy0251.tif,68256,508.031,108.646,583,269,827,269,65535,tiff_images_copy0251.tif
254,tiff_images_copy0252.tif,28486,230.427,53.943,252,121,364,121,65535,tiff_images_copy0252.tif
255,tiff_images_copy0253.tif,27991,537.177,121.941,627,280,793,280,65535,tiff_images_copy0253.tif
256,tiff_images_copy0254.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0254.tif
257,tiff_images_copy0255.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0255.tif
258,tiff_images_copy0256.tif,28486,230.427,53.943,252,121,364,121,65535,tiff_images_copy0256.tif
259,tiff_images_copy0257.tif,27991,537.177,121.941,627,280,793,280,65535,tiff_images_copy0257.tif
260,tiff_images_copy0258.tif,26612,208.862,44.985,230,110,318,110,65535,tiff_images_copy0258.tif
261,tiff_images_copy0259.tif,26292,489.472,107.313,571,255,755,255,65535,tiff_images_copy0259.tif
262,tiff_images_copy0260.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0260.tif
263,tiff_images_copy0261.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0261.tif
264,tiff_images_copy0262.tif,26612,208.862,44.985,230,110,318,110,65535,tiff_images_copy0262.tif
265,tiff_images_copy0263.tif,26292,489.472,107.313,571,255,755,255,65535,tiff_images_copy0263.tif
266,tiff_images_copy0264.tif,40390,230.468,45.005,252,122,341,122,65535,tiff_images_copy0264.tif
267,tiff_images_copy0265.tif,39996,548.400,106.108,616,285,825,285,65535,tiff_images_copy0265.tif
268,tiff_images_copy0266.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0266.tif
269,tiff_images_copy0267.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0267.tif
270,tiff_images_copy0268.tif,40390,230.468,45.005,252,122,341,122,65535,tiff_images_copy0268.tif
271,tiff_images_copy0269.tif,39996,548.400,106.108,616,285,825,285,65535,tiff_images_copy0269.tif
272,tiff_images_copy0270.tif,40261,222.133,43.877,250,118,334,118,65535,tiff_images_copy0270.tif
273,tiff_images_copy0271.tif,39729,535.577,109.833,604,280,785,280,65535,tiff_images_copy0271.tif
274,tiff_images_copy0272.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0272.tif
275,tiff_images_copy0273.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0273.tif
276,tiff_images_copy0274.tif,40261,222.133,43.877,250,118,334,118,65535,tiff_images_copy0274.tif
277,tiff_images_copy0275.tif,39729,535.577,109.833,604,280,785,280,65535,tiff_images_copy0275.tif
278,tiff_images_copy0276.tif,30100,207.157,43.277,226,110,330,110,65535,tiff_images_copy0276.tif
279,tiff_images_copy0277.tif,29847,538.357,111.080,592,281,813,281,65535,tiff_images_copy0277.tif
280,tiff_images_copy0278.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0278.tif
281,tiff_images_copy0279.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0279.tif
282,tiff_images_copy0280.tif,30100,207.157,43.277,226,110,330,110,65535,tiff_images_copy0280.tif
283,tiff_images_copy0281.tif,29847,538.357,111.080,592,281,813,281,65535,tiff_images_copy0281.tif
284,tiff_images_copy0282.tif,22329,258.092,52.779,262,136,435,136,65535,tiff_images_copy0282.tif
285,tiff_images_copy0283.tif,22194,565.716,118.992,615,295,966,295,65535,tiff_images_copy0283.tif
286,tiff_images_copy0284.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0284.tif
287,tiff_images_copy0285.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0285.tif
288,tiff_images_copy0286.tif,22329,258.092,52.779,262,136,435,136,65535,tiff_images_copy0286.tif
289,tiff_images_copy0287.tif,22194,565.716,118.992,615,295,966,295,65535,tiff_images_copy0287.tif
290,tiff_images_copy0288.tif,21581,200.047,49.548,178,106,359,106,65535,tiff_images_copy0288.tif
291,tiff_images_copy0289.tif,21410,466.737,107.162,436,244,750,244,65535,tiff_images_copy0289.tif
292,tiff_images_copy0290.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0290.tif
293,tiff_images_copy0291.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0291.tif
294,tiff_images_copy0292.tif,21581,200.047,49.548,178,106,359,106,65535,tiff_images_copy0292.tif
295,tiff_images_copy0293.tif,21410,466.737,107.162,436,244,750,244,65535,tiff_images_copy0293.tif
296,tiff_images_copy0294.tif,29311,214.108,49.547,210,114,394,114,65535,tiff_images_copy0294.tif
297,tiff_images_copy0295.tif,27979,466.283,106.488,513,246,794,246,65535,tiff_images_copy0295.tif
298,tiff_images_copy0296.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0296.tif
299,tiff_images_copy0297.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0297.tif
300,tiff_images_copy0298.tif,29311,214.108,49.547,210,114,394,114,65535,tiff_images_copy0298.tif
301,tiff_images_copy0299.tif,27979,466.283,106.488,513,246,794,246,65535,tiff_images_copy0299.tif
302,tiff_images_copy0300.tif,17889,174.496,30.765,197,92,234,92,65535,tiff_images_copy0300.tif
303,tiff_images_copy0301.tif,18030,431.477,75.013,486,223,579,223,65535,tiff_images_copy0301.tif
304,tiff_images_copy0302.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0302.tif
305,tiff_images_copy0303.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0303.tif
306,tiff_images_copy0304.tif,17889,174.496,30.765,197,92,234,92,65535,tiff_images_copy0304.tif
307,tiff_images_copy0305.tif,18030,431.477,75.013,486,223,579,223,65535,tiff_images_copy0305.tif
308,tiff_images_copy0306.tif,17361,165.296,34.131,194,88,235,88,65535,tiff_images_copy0306.tif
309,tiff_images_copy0307.tif,16916,401.592,84.028,456,209,556,209,65535,tiff_images_copy0307.tif
310,tiff_images_copy0308.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0308.tif
311,tiff_images_copy0309.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0309.tif
312,tiff_images_copy0310.tif,17361,165.296,34.131,194,88,235,88,65535,tiff_images_copy0310.tif
313,tiff_images_copy0311.tif,16916,401.592,84.028,456,209,556,209,65535,tiff_images_copy0311.tif
314,tiff_images_copy0312.tif,17367,215.822,57.431,210,114,448,114,65535,tiff_images_copy0312.tif
315,tiff_images_copy0313.tif,17137,474.715,120.569,463,246,966,246,65535,tiff_images_copy0313.tif
316,tiff_images_copy0314.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0314.tif
317,tiff_images_copy0315.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0315.tif
318,tiff_images_copy0316.tif,17367,215.822,57.431,210,114,448,114,65535,tiff_images_copy0316.tif
319,tiff_images_copy0317.tif,17137,474.715,120.569,463,246,966,246,65535,tiff_images_copy0317.tif
320,tiff_images_copy0318.tif,16996,216.665,53.208,244,114,384,114,65535,tiff_images_copy0318.tif
321,tiff_images_copy0319.tif,16725,409.540,105.407,427,213,734,213,65535,tiff_images_copy0319.tif
322,tiff_images_copy0320.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0320.tif
323,tiff_images_copy0321.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0321.tif
324,tiff_images_copy0322.tif,16996,216.665,53.208,244,114,384,114,65535,tiff_images_copy0322.tif
325,tiff_images_copy0323.tif,16725,409.540,105.407,427,213,734,213,65535,tiff_images_copy0323.tif
326,tiff_images_copy0324.tif,26531,144.296,41.127,165,78,343,78,65535,tiff_images_copy0324.tif
327,tiff_images_copy0325.tif,26602,388.251,106.946,469,202,845,202,65535,tiff_images_copy0325.tif
328,tiff_images_copy0326.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0326.tif
329,tiff_images_copy0327.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0327.tif
330,tiff_images_copy0328.tif,26531,144.296,41.127,165,78,343,78,65535,tiff_images_copy0328.tif
331,tiff_images_copy0329.tif,26602,388.251,106.946,469,202,845,202,65535,tiff_images_copy0329.tif
332,tiff_images_copy0330.tif,26880,174.871,31.934,184,94,304,94,65535,tiff_images_copy0330.tif
333,tiff_images_copy0331.tif,26381,416.501,73.781,449,218,669,218,65535,tiff_images_copy0331.tif
334,tiff_images_copy0332.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0332.tif
335,tiff_images_copy0333.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0333.tif
336,tiff_images_copy0334.tif,26880,174.871,31.934,184,94,304,94,65535,tiff_images_copy0334.tif
337,tiff_images_copy0335.tif,26381,416.501,73.781,449,218,669,218,65535,tiff_images_copy0335.tif
338,tiff_images_copy0336.tif,14727,147.281,36.155,155,79,297,79,65535,tiff_images_copy0336.tif
339,tiff_images_copy0337.tif,14781,372.448,86.744,439,195,662,195,65535,tiff_images_copy0337.tif
340,tiff_images_copy0338.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0338.tif
341,tiff_images_copy0339.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0339.tif
342,tiff_images_copy0340.tif,14727,147.281,36.155,155,79,297,79,65535,tiff_images_copy0340.tif
343,tiff_images_copy0341.tif,14781,372.448,86.744,439,195,662,195,65535,tiff_images_copy0341.tif
344,tiff_images_copy0342.tif,19869,186.513,49.294,196,100,579,100,65535,tiff_images_copy0342.tif
345,tiff_images_copy0343.tif,19628,394.064,103.158,445,206,1092,206,65535,tiff_images_copy0343.tif
346,tiff_images_copy0344.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0344.tif
347,tiff_images_copy0345.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0345.tif
348,tiff_images_copy0346.tif,19869,186.513,49.294,196,100,579,100,65535,tiff_images_copy0346.tif
349,tiff_images_copy0347.tif,19628,394.064,103.158,445,206,1092,206,65535,tiff_images_copy0347.tif
350,tiff_images_copy0348.tif,17650,131.010,23.845,143,70,189,70,65535,tiff_images_copy0348.tif
351,tiff_images_copy0349.tif,17325,357.433,65.338,396,186,522,186,65535,tiff_images_copy0349.tif
352,tiff_images_copy0350.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0350.tif
353,tiff_images_copy0351.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0351.tif
354,tiff_images_copy0352.tif,17650,131.010,23.845,143,70,189,70,65535,tiff_images_copy0352.tif
355,tiff_images_copy0353.tif,17325,357.433,65.338,396,186,522,186,65535,tiff_images_copy0353.tif
356,tiff_images_copy0354.tif,14437,142.273,29.581,144,76,220,76,65535,tiff_images_copy0354.tif
357,tiff_images_copy0355.tif,13884,326.005,62.826,333,170,498,170,65535,tiff_images_copy0355.tif
358,tiff_images_copy0356.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0356.tif
359,tiff_images_copy0357.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0357.tif
360,tiff_images_copy0358.tif,14437,142.273,29.581,144,76,220,76,65535,tiff_images_copy0358.tif
361,tiff_images_copy0359.tif,13884,326.005,62.826,333,170,498,170,65535,tiff_images_copy0359.tif
362,tiff_images_copy0360.tif,31291,221.206,45.945,234,118,341,118,65535,tiff_images_copy0360.tif
363,tiff_images_copy0361.tif,31503,565.024,108.745,638,295,809,295,65535,tiff_images_copy0361.tif
364,tiff_images_copy0362.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0362.tif
365,tiff_images_copy0363.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0363.tif
366,tiff_images_copy0364.tif,31291,221.206,45.945,234,118,341,118,65535,tiff_images_copy0364.tif
367,tiff_images_copy0365.tif,31503,565.024,108.745,638,295,809,295,65535,tiff_images_copy0365.tif
368,tiff_images_copy0366.tif,35547,273.339,94.472,206,146,629,146,65535,tiff_images_copy0366.tif
369,tiff_images_copy0367.tif,35527,560.418,164.831,486,295,1195,295,65535,tiff_images_copy0367.tif
370,tiff_images_copy0368.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0368.tif
371,tiff_images_copy0369.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0369.tif
372,tiff_images_copy0370.tif,35547,273.339,94.472,206,146,629,146,65535,tiff_images_copy0370.tif
373,tiff_images_copy0371.tif,35527,560.418,164.831,486,295,1195,295,65535,tiff_images_copy0371.tif
374,tiff_images_copy0372.tif,59502,164.103,30.258,165,90,283,90,65535,tiff_images_copy0372.tif
375,tiff_images_copy0373.tif,58846,434.391,73.550,455,230,660,230,65535,tiff_images_copy0373.tif
376,tiff_images_copy0374.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0374.tif
377,tiff_images_copy0375.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0375.tif
378,tiff_images_copy0376.tif,59502,164.103,30.258,165,90,283,90,65535,tiff_images_copy0376.tif
379,tiff_images_copy0377.tif,58846,434.391,73.550,455,230,660,230,65535,tiff_images_copy0377.tif
380,tiff_images_copy0378.tif,49022,205.949,56.077,184,113,456,113,65535,tiff_images_copy0378.tif
381,tiff_images_copy0379.tif,48560,487.084,130.194,488,260,1088,260,65535,tiff_images_copy0379.tif
382,tiff_images_copy0380.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0380.tif
383,tiff_images_copy0381.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0381.tif
384,tiff_images_copy0382.tif,49022,205.949,56.077,184,113,456,113,65535,tiff_images_copy0382.tif
385,tiff_images_copy0383.tif,48560,487.084,130.194,488,260,1088,260,65535,tiff_images_copy0383.tif
386,tiff_images_copy0384.tif,37298,164.580,42.724,191,88,336,88,65535,tiff_images_copy0384.tif
387,tiff_images_copy0385.tif,37026,391.106,102.738,317,206,740,206,65535,tiff_images_copy0385.tif
388,tiff_images_copy0386.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0386.tif
389,tiff_images_copy0387.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0387.tif
390,tiff_images_copy0388.tif,37298,164.580,42.724,191,88,336,88,65535,tiff_images_copy0388.tif
391,tiff_images_copy0389.tif,37026,391.106,102.738,317,206,740,206,65535,tiff_images_copy0389.tif
392,tiff_images_copy0390.tif,32292,168.863,38.484,184,90,276,90,65535,tiff_images_copy0390.tif
393,tiff_images_copy0391.tif,30755,393.204,90.870,459,207,628,207,65535,tiff_images_copy0391.tif
394,tiff_images_copy0392.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0392.tif
395,tiff_images_copy0393.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0393.tif
396,tiff_images_copy0394.tif,32292,168.863,38.484,184,90,276,90,65535,tiff_images_copy0394.tif
397,tiff_images_copy0395.tif,30755,393.204,90.870,459,207,628,207,65535,tiff_images_copy0395.tif
398,tiff_images_copy0396.tif,12057,138.521,27.455,156,75,194,75,65535,tiff_images_copy0396.tif
399,tiff_images_copy0397.tif,12166,396.138,77.795,444,206,542,206,65535,tiff_images_copy0397.tif
400,tiff_images_copy0398.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0398.tif
401,tiff_images_copy0399.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0399.tif
402,tiff_images_copy0400.tif,12057,138.521,27.455,156,75,194,75,65535,tiff_images_copy0400.tif
403,tiff_images_copy0401.tif,12166,396.138,77.795,444,206,542,206,65535,tiff_images_copy0401.tif
404,tiff_images_copy0402.tif,17859,141.155,30.021,138,76,224,76,65535,tiff_images_copy0402.tif
405,tiff_images_copy0403.tif,17196,355.028,78.335,429,185,550,185,65535,tiff_images_copy0403.tif
406,tiff_images_copy0404.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0404.tif
407,tiff_images_copy0405.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0405.tif
408,tiff_images_copy0406.tif,17859,141.155,30.021,138,76,224,76,65535,tiff_images_copy0406.tif
409,tiff_images_copy0407.tif,17196,355.028,78.335,429,185,550,185,65535,tiff_images_copy0407.tif
410,tiff_images_copy0408.tif,43470,163.007,29.351,176,87,352,87,65535,tiff_images_copy0408.tif
411,tiff_images_copy0409.tif,43033,416.385,73.590,458,217,701,217,65535,tiff_images_copy0409.tif
412,tiff_images_copy0410.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0410.tif
413,tiff_images_copy0411.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0411.tif
414,tiff_images_copy0412.tif,43470,163.007,29.351,176,87,352,87,65535,tiff_images_copy0412.tif
415,tiff_images_copy0413.tif,43033,416.385,73.590,458,217,701,217,65535,tiff_images_copy0413.tif
416,tiff_images_copy0414.tif,39511,183.707,35.412,210,99,271,99,65535,tiff_images_copy0414.tif
417,tiff_images_copy0415.tif,39066,417.020,75.231,469,219,581,219,65535,tiff_images_copy0415.tif
418,tiff_images_copy0416.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0416.tif
419,tiff_images_copy0417.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0417.tif
420,tiff_images_copy0418.tif,39511,183.707,35.412,210,99,271,99,65535,tiff_images_copy0418.tif
421,tiff_images_copy0419.tif,39066,417.020,75.231,469,219,581,219,65535,tiff_images_copy0419.tif
422,tiff_images_copy0420.tif,40437,138.097,27.399,151,74,233,74,65535,tiff_images_copy0420.tif
423,tiff_images_copy0421.tif,38835,379.084,67.603,414,200,586,200,65535,tiff_images_copy0421.tif
424,tiff_images_copy0422.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0422.tif
425,tiff_images_copy0423.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0423.tif
426,tiff_images_copy0424.tif,40437,138.097,27.399,151,74,233,74,65535,tiff_images_copy0424.tif
427,tiff_images_copy0425.tif,38835,379.084,67.603,414,200,586,200,65535,tiff_images_copy0425.tif
428,tiff_images_copy0426.tif,34498,157.485,31.572,165,85,314,85,65535,tiff_images_copy0426.tif
429,tiff_images_copy0427.tif,31737,351.054,70.797,396,184,560,184,65535,tiff_images_copy0427.tif
430,tiff_images_copy0428.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0428.tif
431,tiff_images_copy0429.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0429.tif
432,tiff_images_copy0430.tif,34498,157.485,31.572,165,85,314,85,65535,tiff_images_copy0430.tif
433,tiff_images_copy0431.tif,31737,351.054,70.797,396,184,560,184,65535,tiff_images_copy0431.tif
434,tiff_images_copy0432.tif,26014,132.204,27.582,135,71,314,71,65535,tiff_images_copy0432.tif
435,tiff_images_copy0433.tif,26145,340.094,68.804,385,177,654,177,65535,tiff_images_copy0433.tif
436,tiff_images_copy0434.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0434.tif
437,tiff_images_copy0435.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0435.tif
438,tiff_images_copy0436.tif,26014,132.204,27.582,135,71,314,71,65535,tiff_images_copy0436.tif
439,tiff_images_copy0437.tif,26145,340.094,68.804,385,177,654,177,65535,tiff_images_copy0437.tif
440,tiff_images_copy0438.tif,31154,143.128,31.551,155,77,241,77,65535,tiff_images_copy0438.tif
441,tiff_images_copy0439.tif,30433,315.421,80.208,289,164,559,164,65535,tiff_images_copy0439.tif
442,tiff_images_copy0440.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0440.tif
443,tiff_images_copy0441.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0441.tif
444,tiff_images_copy0442.tif,31154,143.128,31.551,155,77,241,77,65535,tiff_images_copy0442.tif
445,tiff_images_copy0443.tif,30433,315.421,80.208,289,164,559,164,65535,tiff_images_copy0443.tif
446,tiff_images_copy0444.tif,28556,148.306,31.230,170,79,226,79,65535,tiff_images_copy0444.tif
447,tiff_images_copy0445.tif,27417,357.730,75.181,415,187,531,187,65535,tiff_images_copy0445.tif
448,tiff_images_copy0446.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0446.tif
449,tiff_images_copy0447.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0447.tif
450,tiff_images_copy0448.tif,28556,148.306,31.230,170,79,226,79,65535,tiff_images_copy0448.tif
451,tiff_images_copy0449.tif,27417,357.730,75.181,415,187,531,187,65535,tiff_images_copy0449.tif
452,tiff_images_copy0450.tif,29872,195.606,77.383,171,105,894,105,65535,tiff_images_copy0450.tif
453,tiff_images_copy0451.tif,30704,391.791,109.735,416,205,1067,205,65535,tiff_images_copy0451.tif
454,tiff_images_copy0452.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0452.tif
455,tiff_images_copy0453.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0453.tif
456,tiff_images_copy0454.tif,29872,195.606,77.383,171,105,894,105,65535,tiff_images_copy0454.tif
457,tiff_images_copy0455.tif,30704,391.791,109.735,416,205,1067,205,65535,tiff_images_copy0455.tif
458,tiff_images_copy0456.tif,22942,127.601,21.270,132,69,188,69,65535,tiff_images_copy0456.tif
459,tiff_images_copy0457.tif,22835,367.420,61.547,396,191,514,191,65535,tiff_images_copy0457.tif
460,tiff_images_copy0458.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0458.tif
461,tiff_images_copy0459.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0459.tif
462,tiff_images_copy0460.tif,22942,127.601,21.270,132,69,188,69,65535,tiff_images_copy0460.tif
463,tiff_images_copy0461.tif,22835,367.420,61.547,396,191,514,191,65535,tiff_images_copy0461.tif
464,tiff_images_copy0462.tif,27189,146.092,26.376,153,78,217,78,65535,tiff_images_copy0462.tif
465,tiff_images_copy0463.tif,26374,350.342,60.430,385,184,488,184,65535,tiff_images_copy0463.tif
466,tiff_images_copy0464.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0464.tif
467,tiff_images_copy0465.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0465.tif
468,tiff_images_copy0466.tif,27189,146.092,26.376,153,78,217,78,65535,tiff_images_copy0466.tif
469,tiff_images_copy0467.tif,26374,350.342,60.430,385,184,488,184,65535,tiff_images_copy0467.tif
470,tiff_images_copy0468.tif,28008,156.969,37.681,160,84,341,84,65535,tiff_images_copy0468.tif
471,tiff_images_copy0469.tif,27884,399.084,87.635,424,210,811,210,65535,tiff_images_copy0469.tif
472,tiff_images_copy0470.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0470.tif
473,tiff_images_copy0471.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0471.tif
474,tiff_images_copy0472.tif,28008,156.969,37.681,160,84,341,84,65535,tiff_images_copy0472.tif
475,tiff_images_copy0473.tif,27884,399.084,87.635,424,210,811,210,65535,tiff_images_copy0473.tif
476,tiff_images_copy0474.tif,24578,207.728,94.671,184,110,595,110,65535,tiff_images_copy0474.tif
477,tiff_images_copy0475.tif,25117,433.979,153.193,422,228,1095,228,65535,tiff_images_copy0475.tif
478,tiff_images_copy0476.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0476.tif
479,tiff_images_copy0477.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0477.tif
480,tiff_images_copy0478.tif,24578,207.728,94.671,184,110,595,110,65535,tiff_images_copy0478.tif
481,tiff_images_copy0479.tif,25117,433.979,153.193,422,228,1095,228,65535,tiff_images_copy0479.tif
482,tiff_images_copy0480.tif,28785,165.962,33.963,191,88,252,88,65535,tiff_images_copy0480.tif
483,tiff_images_copy0481.tif,28975,394.887,80.686,432,205,594,205,65535,tiff_images_copy0481.tif
484,tiff_images_copy0482.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0482.tif
485,tiff_images_copy0483.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0483.tif
486,tiff_images_copy0484.tif,28785,165.962,33.963,191,88,252,88,65535,tiff_images_copy0484.tif
487,tiff_images_copy0485.tif,28975,394.887,80.686,432,205,594,205,65535,tiff_images_copy0485.tif
488,tiff_images_copy0486.tif,30720,159.617,35.541,154,86,248,86,65535,tiff_images_copy0486.tif
489,tiff_images_copy0487.tif,29021,376.932,83.651,450,198,561,198,65535,tiff_images_copy0487.tif
490,tiff_images_copy0488.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0488.tif
491,tiff_images_copy0489.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0489.tif
492,tiff_images_copy0490.tif,30720,159.617,35.541,154,86,248,86,65535,tiff_images_copy0490.tif
493,tiff_images_copy0491.tif,29021,376.932,83.651,450,198,561,198,65535,tiff_images_copy0491.tif
494,tiff_images_copy0492.tif,13406,409.720,112.383,508,213,669,213,65535,tiff_images_copy0492.tif
495,tiff_images_copy0493.tif,14193,781.514,239.269,432,401,1362,401,65535,tiff_images_copy0493.tif
496,tiff_images_copy0494.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0494.tif
497,tiff_images_copy0495.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0495.tif
498,tiff_images_copy0496.tif,13406,409.720,112.383,508,213,669,213,65535,tiff_images_copy0496.tif
499,tiff_images_copy0497.tif,14193,781.514,239.269,432,401,1362,401,65535,tiff_images_copy0497.tif
500,tiff_images_copy0498.tif,17669,195.117,57.790,125,104,337,104,65535,tiff_images_copy0498.tif
501,tiff_images_copy0499.tif,17540,441.673,122.237,502,229,703,229,65535,tiff_images_copy0499.tif
502,tiff_images_copy0500.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0500.tif
503,tiff_images_copy0501.tif,281645,0.000,0.000,0,0,0,0,0,tiff_images_copy0501.tif
504,tiff_images_copy0502.tif,17669,195.117,57.790,125,104,337,104,65535,tiff_images_copy0502.tif
505,tiff_images_copy0503.tif,17540,441.673,122.237,502,229,703,229,65535,tiff_images_copy0503.tif
